Car ID,Brand,Model,Year,Fuel Type,Transmission,Engine Size,Mileage,Condition,Price,Car_Age,MRI,Triangle_Score,Audit_Flag
1881,Honda,Accord,2015,Electric,Automatic,5.0,215280.0,Like New,93301.59,11,19570.9,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1882,BMW,3 Series,2008,Electric,Automatic,5.2,107042.0,New,76877.39,18,5946.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1883,Honda,CR-V,2008,Diesel,Automatic,3.0,243725.0,Used,9931.56,18,13540.3,100,
1885,Audi,Q5,2010,Electric,Manual,3.0,181644.0,Like New,94116.9,16,11352.8,80,STAT: LikeNew+Mileage>100k
1886,Toyota,Camry,2021,Hybrid,Automatic,4.4,109268.0,Used,99400.47,5,21853.6,100,
1887,Toyota,Corolla,2023,Hybrid,Automatic,3.3,30105.0,New,16900.42,3,10035.0,70,
1888,Audi,A4,2021,Petrol,Manual,4.7,69634.0,Used,63260.96,5,13926.8,100,
1889,Mercedes,E-Class,2000,Hybrid,Manual,2.8,138691.0,New,23948.57,26,5334.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1890,Tesla,Model 3,2003,Electric,Manual,4.2,18226.0,Like New,29938.42,23,792.4,100,RELATIONAL: ElecLargeEngine
1891,Toyota,Corolla,2012,Electric,Automatic,1.9,25322.0,New,75830.51,14,1808.7,45,CREATIVE: TriScore<50
1892,Tesla,Model Y,2022,Electric,Manual,4.7,167284.0,Used,97878.43,4,41821.0,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
1893,Toyota,RAV4,2012,Electric,Manual,3.7,94835.0,Used,61511.27,14,6773.9,100,RELATIONAL: ElecLargeEngine
1894,Toyota,RAV4,2012,Petrol,Manual,2.0,255027.0,Used,85805.52,14,18216.2,100,
1895,BMW,X5,2001,Hybrid,Manual,2.5,73079.0,New,5843.96,25,2923.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1896,BMW,X5,2008,Diesel,Automatic,4.7,23946.0,New,8480.01,18,1330.3,50,
1897,Ford,Focus,2023,Petrol,Automatic,3.4,162812.0,New,61688.81,3,54270.7,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
1898,Honda,Civic,2007,Electric,Automatic,2.1,7253.0,Like New,41953.39,19,381.7,100,CREATIVE: MRI<500mi/yr
1899,Audi,Q7,2006,Diesel,Manual,5.8,79311.0,Like New,89526.99,20,3965.6,100,
1900,Audi,Q5,2003,Electric,Manual,4.6,294957.0,Like New,33688.28,23,12824.2,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1901,Audi,Q5,2017,Electric,Manual,5.8,67593.0,Used,46044.85,9,7510.3,100,RELATIONAL: ElecLargeEngine
1903,BMW,X3,2005,Electric,Manual,3.4,226833.0,Used,30938.69,21,10801.6,100,
1904,Mercedes,E-Class,2011,Diesel,Manual,5.5,38485.0,Used,91307.01,15,2565.7,100,
1905,Tesla,Model X,2011,Electric,Automatic,3.6,199304.0,Used,49130.69,15,13286.9,100,RELATIONAL: ElecLargeEngine
1906,Tesla,Model Y,2020,Electric,Automatic,4.5,278245.0,New,45294.78,6,46374.2,42,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1907,Mercedes,GLC,2007,Electric,Manual,2.3,8831.0,Used,85726.54,19,464.8,75,CREATIVE: MRI<500mi/yr
1908,Ford,Explorer,2021,Petrol,Automatic,3.2,5004.0,New,34637.95,5,1000.8,80,
1909,Mercedes,GLA,2021,Diesel,Manual,1.6,37170.0,Like New,82659.21,5,7434.0,100,
1910,Audi,A3,2000,Petrol,Manual,2.0,43555.0,Like New,16615.92,26,1675.2,100,
1912,Toyota,Corolla,2020,Electric,Manual,1.2,178475.0,Like New,95329.96,6,29745.8,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1914,BMW,5 Series,2002,Petrol,Manual,2.2,207132.0,Used,41850.4,24,8630.5,100,
1915,BMW,3 Series,2012,Petrol,Manual,4.3,63471.0,Used,65653.36,14,4533.6,100,
1916,Ford,Focus,2016,Petrol,Automatic,5.2,57287.0,Used,94582.17,10,5728.7,100,
1917,BMW,X3,2021,Hybrid,Manual,3.8,116475.0,Like New,25126.6,5,23295.0,80,STAT: LikeNew+Mileage>100k
1918,Audi,A4,2021,Hybrid,Manual,1.8,50151.0,Like New,10605.99,5,10030.2,100,
1919,Tesla,Model X,2009,Electric,Manual,4.6,67384.0,New,56059.47,17,3963.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1920,Mercedes,E-Class,2020,Electric,Automatic,4.0,33541.0,Used,18546.7,6,5590.2,100,RELATIONAL: ElecLargeEngine
1922,Ford,Focus,2014,Hybrid,Manual,4.8,218171.0,Like New,89696.22,12,18180.9,80,STAT: LikeNew+Mileage>100k
1923,Audi,Q5,2020,Petrol,Manual,5.9,211811.0,Like New,5703.33,6,35301.8,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1924,Mercedes,C-Class,2009,Petrol,Automatic,3.9,213739.0,New,82597.9,17,12572.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
1926,Ford,Fiesta,2012,Petrol,Automatic,4.2,99919.0,New,58132.97,14,7137.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1928,Toyota,Corolla,2005,Electric,Automatic,5.5,194020.0,Used,45987.27,21,9239.0,100,RELATIONAL: ElecLargeEngine
1929,Honda,Fit,2023,Hybrid,Manual,1.6,61768.0,Like New,15983.13,3,20589.3,100,
1930,Toyota,RAV4,2001,Diesel,Automatic,2.6,43262.0,New,14767.92,25,1730.5,30,CREATIVE: TriScore<50
1931,Toyota,Corolla,2021,Petrol,Automatic,5.1,20605.0,Like New,76664.41,5,4121.0,100,
1932,Honda,CR-V,2016,Diesel,Manual,4.0,78590.0,Used,25998.34,10,7859.0,100,
1933,Ford,Fiesta,2003,Electric,Automatic,3.0,290375.0,Used,7669.66,23,12625.0,100,
1934,Mercedes,GLC,2013,Petrol,Manual,3.4,79397.0,New,98063.32,13,6107.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1935,Audi,Q7,2009,Electric,Automatic,5.3,77123.0,Used,98137.19,17,4536.6,100,RELATIONAL: ElecLargeEngine
1938,Tesla,Model S,2014,Electric,Automatic,1.4,158964.0,Like New,74090.14,12,13247.0,80,STAT: LikeNew+Mileage>100k
1940,Toyota,Camry,2016,Electric,Manual,5.2,135501.0,New,16876.3,10,13550.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1941,Toyota,Corolla,2011,Electric,Manual,1.9,135678.0,New,17868.57,15,9045.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1942,Ford,Mustang,2021,Diesel,Manual,3.2,114380.0,Used,83111.28,5,22876.0,100,
1943,BMW,5 Series,2019,Electric,Manual,1.8,171206.0,Used,92581.2,7,24458.0,100,
1944,Honda,Fit,2023,Hybrid,Manual,4.5,156547.0,New,80121.71,3,52182.3,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
1947,Ford,Fiesta,2005,Petrol,Automatic,2.0,151083.0,Like New,62080.03,21,7194.4,80,STAT: LikeNew+Mileage>100k
1948,Honda,Fit,2000,Petrol,Manual,2.1,55746.0,Used,20227.88,26,2144.1,100,
1949,Ford,Explorer,2019,Petrol,Automatic,1.2,173925.0,Used,25007.24,7,24846.4,100,
1950,Honda,Civic,2022,Petrol,Automatic,2.6,298962.0,Used,31874.18,4,74740.5,100,CREATIVE: MRI>25kmi/yr
1951,Honda,CR-V,2015,Hybrid,Manual,3.8,168393.0,Like New,53403.76,11,15308.5,80,STAT: LikeNew+Mileage>100k
1952,Mercedes,GLA,2014,Diesel,Manual,5.3,283453.0,Like New,53526.46,12,23621.1,80,STAT: LikeNew+Mileage>100k
1954,Ford,Mustang,2007,Petrol,Manual,3.2,68879.0,New,76535.97,19,3625.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1955,Ford,Focus,2011,Petrol,Manual,5.8,67592.0,Like New,91804.89,15,4506.1,100,
1956,Mercedes,GLC,2021,Petrol,Automatic,4.6,220084.0,Used,84125.66,5,44016.8,100,CREATIVE: MRI>25kmi/yr
1957,Audi,A3,2020,Electric,Automatic,5.7,197494.0,Used,29118.37,6,32915.7,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
1958,Audi,Q5,2009,Petrol,Automatic,3.6,270728.0,Like New,36473.19,17,15925.2,80,STAT: LikeNew+Mileage>100k
1959,Tesla,Model 3,2014,Electric,Manual,2.3,124555.0,New,52540.21,12,10379.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1960,Toyota,RAV4,2008,Diesel,Manual,1.3,18830.0,Used,6355.76,18,1046.1,100,
1961,Toyota,Corolla,2001,Diesel,Automatic,4.6,216897.0,New,90870.69,25,8675.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
1962,BMW,5 Series,2004,Diesel,Manual,1.6,252234.0,New,9212.7,22,11465.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1963,Mercedes,GLA,2005,Hybrid,Automatic,2.5,265735.0,Like New,35631.92,21,12654.0,80,STAT: LikeNew+Mileage>100k
1964,Audi,A3,2006,Electric,Manual,3.7,93878.0,Used,59071.61,20,4693.9,100,RELATIONAL: ElecLargeEngine
1966,Ford,Fiesta,2000,Petrol,Manual,4.0,116869.0,New,67173.69,26,4495.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1967,Toyota,Camry,2022,Petrol,Automatic,1.8,257716.0,Like New,55114.42,4,64429.0,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1970,BMW,X3,2011,Petrol,Automatic,5.8,133703.0,New,91188.47,15,8913.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1971,Audi,Q7,2015,Hybrid,Manual,4.6,148977.0,New,30076.84,11,13543.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1972,Toyota,Corolla,2015,Electric,Manual,5.6,19056.0,Used,31692.84,11,1732.4,100,RELATIONAL: ElecLargeEngine
1973,Ford,Focus,2010,Diesel,Automatic,4.8,240746.0,Like New,44230.53,16,15046.6,80,STAT: LikeNew+Mileage>100k
1974,Toyota,Prius,2020,Petrol,Manual,4.0,115316.0,New,18246.64,6,19219.3,42,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1975,Honda,Fit,2003,Diesel,Manual,2.0,166519.0,Like New,53190.92,23,7240.0,80,STAT: LikeNew+Mileage>100k
1976,BMW,X3,2012,Electric,Manual,4.3,54418.0,New,68178.02,14,3887.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1977,Honda,CR-V,2006,Electric,Automatic,4.1,299334.0,Used,79670.05,20,14966.7,100,RELATIONAL: ElecLargeEngine
1979,Tesla,Model S,2014,Electric,Automatic,3.4,204071.0,New,19025.42,12,17005.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1980,Toyota,RAV4,2018,Diesel,Automatic,3.6,238989.0,Like New,48326.38,8,29873.6,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1981,Audi,A3,2008,Petrol,Automatic,2.7,181350.0,New,8665.69,18,10075.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1982,Ford,Fiesta,2010,Hybrid,Manual,3.6,263924.0,New,6690.81,16,16495.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1983,Ford,Mustang,2007,Petrol,Manual,2.0,190330.0,New,46812.39,19,10017.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1984,Honda,Accord,2000,Diesel,Automatic,5.0,42192.0,Like New,29031.25,26,1622.8,100,
1985,BMW,3 Series,2022,Petrol,Manual,1.9,43923.0,New,69919.28,4,10980.8,48,CREATIVE: TriScore<50
1987,Mercedes,GLC,2007,Diesel,Manual,3.2,2395.0,Like New,90063.35,19,126.1,100,CREATIVE: MRI<500mi/yr
1988,Ford,Fiesta,2012,Petrol,Manual,4.3,228456.0,Used,77264.84,14,16318.3,100,
1989,Audi,A4,2021,Petrol,Automatic,3.2,71028.0,Used,9583.19,5,14205.6,100,
1990,Honda,CR-V,2003,Diesel,Automatic,2.4,242463.0,Like New,40304.19,23,10541.9,80,STAT: LikeNew+Mileage>100k
1991,Honda,Accord,2007,Electric,Manual,3.8,141056.0,New,30937.22,19,7424.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1992,Mercedes,E-Class,2002,Diesel,Manual,2.7,203400.0,Used,41682.58,24,8475.0,100,
1994,BMW,3 Series,2001,Hybrid,Manual,5.6,289068.0,New,14281.89,25,11562.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1995,Audi,Q7,2001,Hybrid,Manual,3.5,294721.0,Like New,54493.53,25,11788.8,80,STAT: LikeNew+Mileage>100k
1996,BMW,X3,2012,Diesel,Manual,2.6,138783.0,Like New,73436.22,14,9913.1,80,STAT: LikeNew+Mileage>100k
1997,Audi,A4,2014,Hybrid,Automatic,4.7,85548.0,Like New,71681.54,12,7129.0,80,
1999,Toyota,Prius,2011,Petrol,Manual,3.4,125093.0,Used,54616.5,15,8339.5,100,
2000,Honda,Accord,2003,Diesel,Manual,2.7,235835.0,Used,54051.23,23,10253.7,100,
2001,Audi,Q5,2007,Petrol,Manual,5.6,206084.0,Like New,70699.19,19,10846.5,80,STAT: LikeNew+Mileage>100k
2002,Mercedes,GLA,2008,Electric,Manual,1.1,270398.0,Like New,9552.89,18,15022.1,80,STAT: LikeNew+Mileage>100k
2003,Audi,A4,2022,Petrol,Manual,3.8,229027.0,New,72440.13,4,57256.8,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
2004,Ford,Mustang,2004,Diesel,Manual,4.7,208072.0,Like New,60309.09,22,9457.8,80,STAT: LikeNew+Mileage>100k
2005,Honda,Accord,2023,Electric,Automatic,3.4,248029.0,Like New,23820.33,3,82676.3,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
2006,Ford,Mustang,2019,Electric,Automatic,1.4,209047.0,Like New,9660.59,7,29863.9,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
2007,Honda,CR-V,2017,Hybrid,Manual,5.9,130509.0,Used,15310.14,9,14501.0,100,
2008,Ford,Fiesta,2010,Petrol,Automatic,3.6,237784.0,Like New,54845.68,16,14861.5,80,STAT: LikeNew+Mileage>100k
2009,Audi,A4,2014,Diesel,Manual,4.1,295107.0,Used,77048.81,12,24592.2,100,
2010,Audi,A3,2021,Hybrid,Manual,2.2,3273.0,New,36792.44,5,654.6,85,
2011,Toyota,Prius,2008,Hybrid,Automatic,3.4,15330.0,New,41016.77,18,851.7,55,
2013,Ford,Focus,2011,Petrol,Manual,1.4,76422.0,Used,25236.24,15,5094.8,100,
2014,BMW,5 Series,2006,Diesel,Manual,1.5,3212.0,Used,14856.2,20,160.6,75,CREATIVE: MRI<500mi/yr
2015,Toyota,RAV4,2009,Hybrid,Automatic,5.2,232131.0,Used,37623.96,17,13654.8,100,
2016,Ford,Mustang,2009,Diesel,Automatic,2.2,87594.0,Like New,75862.6,17,5152.6,80,
2017,Ford,Mustang,2012,Hybrid,Manual,2.0,132152.0,Used,64477.34,14,9439.4,100,
2018,Toyota,Prius,2018,Hybrid,Manual,3.5,294819.0,Used,44500.57,8,36852.4,100,CREATIVE: MRI>25kmi/yr
2019,Audi,Q5,2010,Hybrid,Manual,4.8,22007.0,Used,96651.49,16,1375.4,100,
2020,Ford,Explorer,2012,Petrol,Automatic,1.3,113805.0,Like New,74824.66,14,8128.9,80,STAT: LikeNew+Mileage>100k
2021,Audi,A4,2020,Hybrid,Manual,3.9,95815.0,Like New,10876.84,6,15969.2,80,
2022,Toyota,Camry,2007,Hybrid,Automatic,1.6,262783.0,Like New,75739.99,19,13830.7,80,STAT: LikeNew+Mileage>100k
2023,Audi,A4,2007,Hybrid,Manual,1.2,78038.0,New,7283.66,19,4107.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2024,Honda,Accord,2003,Electric,Automatic,1.3,265880.0,Like New,66780.72,23,11560.0,80,STAT: LikeNew+Mileage>100k
2025,BMW,5 Series,2014,Petrol,Automatic,5.2,253506.0,Used,24995.87,12,21125.5,100,
2027,Ford,Focus,2010,Petrol,Automatic,1.2,128771.0,Like New,34429.06,16,8048.2,80,STAT: LikeNew+Mileage>100k
2028,Mercedes,GLC,2000,Diesel,Manual,3.2,125801.0,Used,87935.6,26,4838.5,100,
2029,BMW,X3,2016,Electric,Automatic,5.2,86623.0,Like New,37006.81,10,8662.3,80,RELATIONAL: ElecLargeEngine
2030,Tesla,Model S,2014,Electric,Automatic,2.3,225097.0,New,63871.11,12,18758.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2031,Audi,A4,2019,Hybrid,Automatic,3.1,298964.0,Like New,32163.12,7,42709.1,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
2032,Ford,Fiesta,2005,Diesel,Manual,1.2,215933.0,New,92136.05,21,10282.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
2034,Honda,Fit,2021,Diesel,Manual,3.9,280558.0,New,28113.77,5,56111.6,45,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
2035,Toyota,RAV4,2014,Diesel,Manual,3.9,24220.0,Used,95135.69,12,2018.3,100,
2036,Ford,Focus,2008,Petrol,Manual,2.7,60531.0,Like New,38929.97,18,3362.8,100,
2037,Tesla,Model X,2013,Electric,Manual,2.6,173497.0,New,66927.17,13,13345.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2038,Tesla,Model Y,2017,Electric,Automatic,1.5,9387.0,New,75571.06,9,1043.0,68,
2039,Honda,Fit,2016,Petrol,Automatic,2.8,245752.0,Like New,7175.71,10,24575.2,80,STAT: LikeNew+Mileage>100k
2040,Honda,Fit,2017,Petrol,Automatic,1.5,76815.0,Used,96101.9,9,8535.0,100,
2041,Ford,Explorer,2004,Diesel,Manual,4.8,27584.0,Used,37721.92,22,1253.8,100,
2042,Audi,Q7,2019,Petrol,Automatic,5.8,44783.0,New,23028.99,7,6397.6,39,CREATIVE: TriScore<50
2043,Mercedes,E-Class,2019,Electric,Automatic,5.9,170881.0,Used,85817.24,7,24411.6,100,RELATIONAL: ElecLargeEngine
2044,Tesla,Model Y,2008,Electric,Manual,5.3,185399.0,Like New,71775.43,18,10299.9,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
2045,Tesla,Model S,2010,Electric,Automatic,4.0,124494.0,Used,13240.61,16,7780.9,100,RELATIONAL: ElecLargeEngine
2047,BMW,X3,2021,Hybrid,Automatic,2.4,250139.0,New,72943.23,5,50027.8,45,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
2048,Honda,CR-V,2000,Electric,Manual,4.2,141929.0,Like New,12104.41,26,5458.8,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
2049,Mercedes,E-Class,2017,Electric,Manual,3.3,173333.0,New,92131.67,9,19259.2,33,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2050,Audi,Q5,2005,Electric,Manual,3.4,246509.0,Like New,75446.31,21,11738.5,80,STAT: LikeNew+Mileage>100k
2051,Audi,A3,2001,Electric,Automatic,4.8,13580.0,Like New,36871.76,25,543.2,100,RELATIONAL: ElecLargeEngine
2052,BMW,X3,2014,Petrol,Automatic,2.4,18240.0,Used,39479.18,12,1520.0,100,
2053,Tesla,Model 3,2020,Electric,Manual,2.6,254351.0,Like New,53117.13,6,42391.8,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
2054,Honda,Civic,2013,Electric,Manual,5.6,254271.0,New,39292.09,13,19559.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
2056,Mercedes,C-Class,2005,Electric,Automatic,3.4,73401.0,New,97600.01,21,3495.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
2057,Ford,Explorer,2005,Diesel,Manual,5.6,213165.0,New,60529.54,21,10150.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2058,Toyota,RAV4,2021,Hybrid,Automatic,4.1,164340.0,Like New,47373.55,5,32868.0,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
2059,Toyota,Prius,2017,Hybrid,Automatic,3.7,265790.0,Used,26163.54,9,29532.2,100,CREATIVE: MRI>25kmi/yr
2060,Toyota,RAV4,2013,Hybrid,Automatic,2.2,186443.0,Like New,67076.17,13,14341.8,80,STAT: LikeNew+Mileage>100k
2061,Tesla,Model X,2009,Electric,Manual,2.7,248123.0,Like New,70129.8,17,14595.5,80,STAT: LikeNew+Mileage>100k
2062,Honda,Fit,2013,Electric,Manual,5.3,89460.0,Used,70093.11,13,6881.5,100,RELATIONAL: ElecLargeEngine
2063,BMW,5 Series,2012,Petrol,Automatic,3.8,51048.0,New,7563.58,14,3646.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2064,Audi,A3,2002,Hybrid,Manual,3.6,206518.0,Like New,90416.6,24,8604.9,80,STAT: LikeNew+Mileage>100k
2065,Ford,Focus,2005,Petrol,Automatic,1.5,132850.0,Used,37120.12,21,6326.2,100,
2066,Mercedes,GLA,2007,Petrol,Automatic,1.1,211912.0,Used,75695.75,19,11153.3,100,
2067,Ford,Focus,2011,Petrol,Manual,5.8,266891.0,New,77181.66,15,17792.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2068,Mercedes,E-Class,2012,Electric,Manual,2.9,45.0,Used,66802.72,14,3.2,75,STAT: Used+Mileage<100 | CREATIVE: MRI<500mi/yr
2069,Tesla,Model S,2010,Electric,Manual,4.0,7758.0,New,42512.32,16,484.9,65,CREATIVE: MRI<500mi/yr | RELATIONAL: ElecLargeEngine
2070,Honda,Fit,2011,Hybrid,Automatic,1.4,255397.0,Like New,62796.5,15,17026.5,80,STAT: LikeNew+Mileage>100k
2071,Toyota,Corolla,2000,Electric,Automatic,4.4,154509.0,Used,8818.88,26,5942.7,100,RELATIONAL: ElecLargeEngine
2072,Honda,Fit,2016,Petrol,Manual,5.7,150657.0,Like New,77380.1,10,15065.7,80,STAT: LikeNew+Mileage>100k
2074,BMW,5 Series,2010,Diesel,Manual,1.6,183148.0,Used,42691.34,16,11446.8,100,
2075,BMW,3 Series,2012,Diesel,Automatic,3.9,148421.0,Like New,14843.78,14,10601.5,80,STAT: LikeNew+Mileage>100k
2076,Tesla,Model 3,2017,Electric,Automatic,4.8,227300.0,Used,84522.07,9,25255.6,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
2077,Mercedes,E-Class,2010,Electric,Automatic,3.0,152420.0,Like New,57278.73,16,9526.2,80,STAT: LikeNew+Mileage>100k
2078,Audi,A4,2011,Hybrid,Manual,5.4,165368.0,Like New,70640.74,15,11024.5,80,STAT: LikeNew+Mileage>100k
2079,Audi,Q5,2005,Diesel,Manual,4.2,19455.0,New,69845.31,21,926.4,55,
2080,Mercedes,C-Class,2008,Hybrid,Automatic,5.5,209896.0,Like New,84952.59,18,11660.9,80,STAT: LikeNew+Mileage>100k
2081,BMW,3 Series,2015,Hybrid,Manual,4.1,231897.0,New,17594.09,11,21081.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2082,BMW,X5,2003,Hybrid,Manual,1.7,88552.0,Like New,67674.17,23,3850.1,80,
2083,BMW,5 Series,2002,Electric,Manual,2.5,40484.0,Used,59637.74,24,1686.8,100,
2084,Honda,Accord,2015,Electric,Manual,2.0,134476.0,Like New,7935.23,11,12225.1,80,STAT: LikeNew+Mileage>100k
2085,BMW,3 Series,2023,Electric,Automatic,5.5,168332.0,Used,24135.18,3,56110.7,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
2086,Ford,Explorer,2011,Electric,Manual,4.8,100647.0,New,30419.3,15,6709.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
2087,Toyota,RAV4,2010,Diesel,Automatic,4.4,65642.0,Used,11892.86,16,4102.6,100,
2088,BMW,X5,2004,Petrol,Automatic,2.5,211803.0,Like New,38698.38,22,9627.4,80,STAT: LikeNew+Mileage>100k
2089,Mercedes,GLA,2017,Petrol,Manual,1.9,128824.0,Used,7584.24,9,14313.8,100,
2090,Toyota,Camry,2018,Petrol,Automatic,4.8,248914.0,New,57552.43,8,31114.2,36,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
2092,Mercedes,E-Class,2022,Petrol,Manual,2.1,110879.0,Used,32265.3,4,27719.8,100,CREATIVE: MRI>25kmi/yr
2093,Toyota,Camry,2005,Diesel,Automatic,4.1,120827.0,Like New,91494.8,21,5753.7,80,STAT: LikeNew+Mileage>100k
2094,Mercedes,E-Class,2021,Diesel,Automatic,1.2,267724.0,Like New,52767.6,5,53544.8,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
2095,Honda,CR-V,2017,Diesel,Automatic,2.6,267544.0,Used,30556.32,9,29727.1,100,CREATIVE: MRI>25kmi/yr
2098,Honda,Civic,2011,Petrol,Automatic,5.9,127319.0,New,12067.59,15,8487.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2099,Mercedes,GLA,2018,Petrol,Automatic,2.0,106960.0,New,6986.1,8,13370.0,36,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2100,Tesla,Model 3,2001,Electric,Automatic,1.7,39015.0,New,95395.26,25,1560.6,35,CREATIVE: TriScore<50 | TREND: OldNewExpensive
2101,Audi,Q5,2016,Diesel,Manual,2.0,203877.0,Used,73838.03,10,20387.7,100,
2102,BMW,X5,2010,Hybrid,Manual,4.8,145109.0,New,80995.07,16,9069.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2103,BMW,X3,2010,Electric,Manual,3.1,262063.0,Used,98187.18,16,16378.9,100,
2104,Ford,Explorer,2020,Hybrid,Automatic,3.8,88754.0,New,93504.73,6,14792.3,42,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2105,Ford,Explorer,2015,Hybrid,Automatic,1.1,221775.0,New,75006.75,11,20161.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
2106,BMW,5 Series,2001,Diesel,Automatic,1.2,203225.0,Used,70928.77,25,8129.0,100,
2107,Audi,Q7,2001,Petrol,Manual,3.2,152606.0,Like New,37000.75,25,6104.2,80,STAT: LikeNew+Mileage>100k
2108,BMW,X3,2022,Diesel,Manual,5.1,222067.0,Like New,14881.64,4,55516.8,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
2109,Tesla,Model Y,2007,Electric,Manual,5.4,56879.0,Used,59503.64,19,2993.6,100,RELATIONAL: ElecLargeEngine
2110,Audi,Q5,2012,Electric,Automatic,1.4,119894.0,Used,59744.06,14,8563.9,100,
2111,Ford,Explorer,2009,Diesel,Manual,3.7,65839.0,Like New,95462.54,17,3872.9,100,
2112,Toyota,Prius,2007,Petrol,Manual,5.6,29756.0,Like New,47044.23,19,1566.1,100,
